Gmt time,Open,High,Low,Close,Volume
22.07.2020 17:00:00.000,1.15772,1.15820,1.15646,1.15686,8703.2998
22.07.2020 18:00:00.000,1.15685,1.15727,1.15627,1.15689,6289.1602
22.07.2020 19:00:00.000,1.15691,1.15790,1.15663,1.15783,6630.0898
22.07.2020 20:00:00.000,1.15783,1.15783,1.15673,1.15695,2534.3999
22.07.2020 21:00:00.000,1.15693,1.15755,1.15668,1.15709,1016.895
22.07.2020 22:00:00.000,1.15726,1.15758,1.15693,1.15697,2408.52
22.07.2020 23:00:00.000,1.15697,1.15723,1.15642,1.15646,3989.5901
23.07.2020 00:00:00.000,1.15647,1.15752,1.15641,1.15675,8359.2402
23.07.2020 01:00:00.000,1.15674,1.15765,1.15642,1.15741,11957.4805
23.07.2020 02:00:00.000,1.15740,1.15748,1.15656,1.15677,6339.7598
23.07.2020 03:00:00.000,1.15677,1.15775,1.15674,1.15768,4230.3501
23.07.2020 04:00:00.000,1.15769,1.15838,1.15752,1.15803,4602.25
23.07.2020 05:00:00.000,1.15803,1.15871,1.15774,1.15840,4772.6699
23.07.2020 06:00:00.000,1.15840,1.15936,1.15838,1.15912,9070.0898
23.07.2020 07:00:00.000,1.15911,1.15983,1.15704,1.15859,15386.8496
23.07.2020 08:00:00.000,1.15860,1.15919,1.15788,1.15882,16784.3594
23.07.2020 09:00:00.000,1.15883,1.15940,1.15850,1.15915,8897.8398
23.07.2020 10:00:00.000,1.15916,1.15945,1.15819,1.15869,8970.4404
23.07.2020 11:00:00.000,1.15869,1.15901,1.15688,1.15720,13013.1504
23.07.2020 12:00:00.000,1.15719,1.15747,1.15416,1.15420,25189.9707
23.07.2020 13:00:00.000,1.15421,1.15867,1.15403,1.15858,37339.4492
23.07.2020 14:00:00.000,1.15858,1.16091,1.15755,1.15954,31099.4199
23.07.2020 15:00:00.000,1.15953,1.16268,1.15814,1.16221,53617.6094
23.07.2020 16:00:00.000,1.16224,1.16240,1.16110,1.16203,13615.8701
23.07.2020 17:00:00.000,1.16202,1.16244,1.16027,1.16080,26700.5
23.07.2020 18:00:00.000,1.16078,1.16107,1.15980,1.16086,21312.0293
23.07.2020 19:00:00.000,1.16085,1.16095,1.15887,1.15924,26026.3398
23.07.2020 20:00:00.000,1.15925,1.15982,1.15899,1.15959,2969.6001
23.07.2020 21:00:00.000,1.15959,1.15964,1.15915,1.15959,614.01
23.07.2020 22:00:00.000,1.15962,1.16025,1.15941,1.16024,2718.665
23.07.2020 23:00:00.000,1.16023,1.16025,1.15949,1.15952,3769.47
24.07.2020 00:00:00.000,1.15953,1.16162,1.15923,1.16139,5592.6802
24.07.2020 01:00:00.000,1.16138,1.16210,1.16081,1.16136,7930.7402
24.07.2020 02:00:00.000,1.16137,1.16156,1.16098,1.16149,6264.29
24.07.2020 03:00:00.000,1.16149,1.16183,1.16044,1.16130,8194.0801
24.07.2020 04:00:00.000,1.16130,1.16143,1.15949,1.15980,7177.48
24.07.2020 05:00:00.000,1.15980,1.16026,1.15901,1.16026,7497.0601
24.07.2020 06:00:00.000,1.16027,1.16171,1.16016,1.16142,24360.75
24.07.2020 07:00:00.000,1.16142,1.16213,1.15937,1.16099,46279.3594
24.07.2020 08:00:00.000,1.16099,1.16157,1.15924,1.16003,50489.7695
24.07.2020 09:00:00.000,1.16002,1.16118,1.15911,1.15974,15975.96
24.07.2020 10:00:00.000,1.15976,1.16041,1.15812,1.15837,33020.4219
24.07.2020 11:00:00.000,1.15836,1.16015,1.15828,1.16010,12410.1504
